7/3/2017 0:00	PU Load	PU Irradiance
4363	0.678090054	0
4364	0.654548451	0
4365	0.627154656	0
4366	0.606609203	0
4367	0.586705995	0
4368	0.55417573	0
		0
		0
		0
		0
		0
		0
		0.000307095
		0.038866009
		0.284899573
		0.498802214
		0.446601354
		0.440107359
		0.406589095
		0.258359122
		0.137292045
		0.037396122
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.019451345
		0.178660713
		0.487680433
		0.406139068
		0.273773649
		0.174080368
		0.119896544
		0.059950087
		0.014127786
		7.37144E-05
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.03753096
		0.27108778
		0.578547967
		0.687975913
		0.701610503
		0.627311937
		0.470696384
		0.285841897
		0.050333236
		0.000695549
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.010002928
		0.048239394
		0.046491448
		0.038430628
		0.033857735
		0.035875004
		0.025976978
		0.008762535
		0.00088348
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.017204903
		0.077712104
		0.11760096
		0.209442327
		0.440663541
		0.473616051
		0.31504795
		0.04767454
		0.00063995
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.026130381
		0.287291227
		0.605352955
		0.734449856
		0.74399916
		0.694268166
		0.477362155
		0.268005844
		0.053154007
		0.001182096
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.0140533
		0.113443308
		0.314464305
		0.409093746
		0.264892721
		0.313776112
		0.20029304
		0.074554141
		0.019553164
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.002504683
		0.024793983
		0.03985012
		0.018107944
		0.003473312
		0.00048584
		1.69269E-05
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		6.41749E-08
		2.15207E-06
		0.002411889
		0.009128634
		0.015794373
		0.034410995
		0.047995189
		0.028241407
		0.005150114
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.00010365
		0.00124762
		0.002668525
		0.007807332
		0.007617794
		0.002120405
		9.58769E-05
		0.000155908
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.009558619
		0.038534824
		0.087560216
		0.126307382
		0.129310689
		0.10810597
		0.101053255
		0.095399764
		0.015726472
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.011594805
		0.064334309
		0.099004156
		0.190712066
		0.199216007
		0.174280826
		0.105945384
		0.016067646
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.006683405
		0.03575674
		0.077698549
		0.103659371
		0.101567939
		0.063129216
		0.04429659
		0.02105729
		0.004927011
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.001034218
		0.039337074
		0.11142816
		0.233967179
		0.167234792
		0.095775145
		0.073938827
		0.052652556
		0.011045465
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.003107824
		0.029358139
		0.072897575
		0.049194597
		0.02802749
		0.037377846
		0.021518367
		0.003986261
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.0020923
		0.014773806
		0.027406748
		0.061854873
		0.128599466
		0.280584889
		0.34066066
		0.248207962
		0.049811453
		0.001150876
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.015522802
		0.198209155
		0.291047866
		0.687280814
		0.762030596
		0.636018938
		0.617220487
		0.357611273
		0.039161862
		0.001028243
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.017054841
		0.083206282
		0.478345142
		0.761454371
		0.780514178
		0.719402166
		0.577664486
		0.347477682
		0.057163298
		0.00184302
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.008414135
		0.036928846
		0.058077324
		0.07632955
		0.079507522
		0.080112591
		0.030411275
		0.017233201
		0.001772678
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.001959389
		0.005857033
		0.014161961
		0.014412236
		0.017200374
		0.010318792
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.03766856
		0.204596931
		0.146819058
		0.213987565
		0.246024988
		0.233006933
		0.12374482
		0.055594322
		0.001289793
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.00097515
		0.006878563
		0.007520697
		0.002699648
		0.007750352
		0.005752002
		0.002275253
		1.60591E-06
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.001427939
		0.008252059
		0.013001578
		0.01418332
		0.012594655
		0.007752247
		0.002834808
		1.3137E-05
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.001870482
		0.009672964
		0.014890593
		0.01608952
		0.014266703
		0.010052296
		0.004336878
		9.48491E-05
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.003516224
		0.010981772
		0.011874535
		0.012305804
		0.010073752
		0.005188368
		0.000261068
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		8.09413E-06
		5.06525E-05
		0.000444952
		0.002106208
		0.002893554
		0.000358968
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0
		0.001262459
		0.00782185
		0.01346002
		0.011878389
		0.005514831
		0.002112246
		0.000125877
		0
		0
		0
		0
		0
		0
		0
		0
		0
